,date,link,home,away,away_ML,home_ML,away_open,home_open
3681,20180319,/betting-odds/nba-basketball/3263907/odds/,Miami,Denver,+110,-130,+1½,-1½
3682,20180319,/betting-odds/nba-basketball/3263902/odds/,New York,Chicago,-110,-110,+5½,-5½
3683,20180319,/betting-odds/nba-basketball/3263905/odds/,Brooklyn,Memphis,+220,-260,+5,-5
3684,20180319,/betting-odds/nba-basketball/3263910/odds/,San Antonio,Golden State,+170,-200,+6½,-6½
3685,20180319,/betting-odds/nba-basketball/3263914/odds/,Sacramento,Detroit,-200,+170,-2½,+2½
3686,20180320,/betting-odds/nba-basketball/3263916/odds/,Orlando,Toronto,-380,+315,-10,+10
3687,20180320,/betting-odds/nba-basketball/3263925/odds/,New Orleans,Dallas,+175,-210,+9,-9
3688,20180320,/betting-odds/nba-basketball/3263922/odds/,Minnesota,L.A. Clippers,+155,-175,+3,-3
3689,20180320,/betting-odds/nba-basketball/3263919/odds/,Boston,Oklahoma City,-170,+150,-3,+3
3690,20180320,/betting-odds/nba-basketball/3263928/odds/,Utah,Atlanta,+500,-700,+13,-13
3691,20180320,/betting-odds/nba-basketball/3263930/odds/,Phoenix,Detroit,-185,+160,-6,+6
3692,20180320,/betting-odds/nba-basketball/3263933/odds/,Portland,Houston,-190,+165,-4½,+4½
3693,20180321,/betting-odds/nba-basketball/3263939/odds/,Cleveland,Toronto,+200,-240,+1,-1
3694,20180321,/betting-odds/nba-basketball/3263936/odds/,Philadelphia,Memphis,+160,-185,+13,-13
3695,20180321,/betting-odds/nba-basketball/3263942/odds/,Miami,New York,-120,+100,+10,-10
3696,20180321,/betting-odds/nba-basketball/3263944/odds/,Brooklyn,Charlotte,-300,+250,PK,PK
3697,20180321,/betting-odds/nba-basketball/3263947/odds/,Milwaukee,L.A. Clippers,+185,-225,+4,-4
3698,20180321,/betting-odds/nba-basketball/3263950/odds/,Chicago,Denver,+130,-150,-9,+9
3699,20180321,/betting-odds/nba-basketball/3403830/odds/,New Orleans,Indiana,+100,-120,+1,-1
3700,20180321,/betting-odds/nba-basketball/3263953/odds/,San Antonio,Washington,+120,-140,+5,-5
3701,20180322,/betting-odds/nba-basketball/3263958/odds/,Orlando,Philadelphia,+110,-130,-7,+7
3702,20180322,/betting-odds/nba-basketball/3263955/odds/,Charlotte,Memphis,-220,+180,+9,-9
3703,20180322,/betting-odds/nba-basketball/3263961/odds/,New Orleans,L.A. Lakers,+145,-165,+3,-3
3704,20180322,/betting-odds/nba-basketball/3263965/odds/,Houston,Detroit,+400,-500,+12½,-12½
3705,20180322,/betting-odds/nba-basketball/3263967/odds/,Dallas,Utah,-165,+145,-8,+8
3706,20180322,/betting-odds/nba-basketball/3263971/odds/,Sacramento,Atlanta,+110,-130,+2,-2
3707,20180323,/betting-odds/nba-basketball/3263975/odds/,Indiana,L.A. Clippers,+110,-130,+2½,-2½
3708,20180323,/betting-odds/nba-basketball/3263976/odds/,Washington,Denver,+220,-260,+1½,-1½
3709,20180323,/betting-odds/nba-basketball/3263987/odds/,New York,Minnesota,-130,+110,-6½,+6½
3710,20180323,/betting-odds/nba-basketball/3263984/odds/,Cleveland,Phoenix,+180,-220,+13,-13
3711,20180323,/betting-odds/nba-basketball/3263980/odds/,Toronto,Brooklyn,+450,-600,+12,-12
3712,20180323,/betting-odds/nba-basketball/3263993/odds/,Oklahoma City,Miami,+145,-165,+6½,-6½
3713,20180323,/betting-odds/nba-basketball/3263990/odds/,Chicago,Milwaukee,-185,+160,-5,+5
3714,20180323,/betting-odds/nba-basketball/3263996/odds/,San Antonio,Utah,-105,-115,+3,-3
3715,20180323,/betting-odds/nba-basketball/3264000/odds/,Portland,Boston,+170,-200,+6½,-6½
3716,20180323,/betting-odds/nba-basketball/3264003/odds/,Golden State,Atlanta,+550,-800,+9,-9
3717,20180324,/betting-odds/nba-basketball/3264005/odds/,Philadelphia,Minnesota,+150,-170,+7,-7
3718,20180324,/betting-odds/nba-basketball/3264011/odds/,Detroit,Chicago,+130,-150,+11½,-11½
3719,20180324,/betting-odds/nba-basketball/3264008/odds/,Orlando,Phoenix,+335,-420,+6,-6
3720,20180324,/betting-odds/nba-basketball/3264014/odds/,Memphis,L.A. Lakers,-320,+260,-5,+5
3721,20180324,/betting-odds/nba-basketball/3264017/odds/,Houston,New Orleans,-185,+160,+8½,-8½
3722,20180324,/betting-odds/nba-basketball/3264020/odds/,Dallas,Charlotte,-120,+100,-1,+1
3723,20180325,/betting-odds/nba-basketball/3264023/odds/,Brooklyn,Cleveland,-300,+250,-6½,+6½
3724,20180325,/betting-odds/nba-basketball/3264026/odds/,Milwaukee,San Antonio,-130,+110,-2½,+2½
3725,20180325,/betting-odds/nba-basketball/3264029/odds/,Indiana,Miami,+120,-140,+4,-4
3726,20180325,/betting-odds/nba-basketball/3264036/odds/,Sacramento,Boston,-350,+290,-6,+6
3727,20180325,/betting-odds/nba-basketball/3264039/odds/,Washington,New York,+400,-500,+10,-10
3728,20180325,/betting-odds/nba-basketball/3264033/odds/,Toronto,L.A. Clippers,+165,-190,+8,-8
3729,20180325,/betting-odds/nba-basketball/3264041/odds/,Oklahoma City,Portland,+185,-225,+3,-3
3730,20180325,/betting-odds/nba-basketball/3264045/odds/,Houston,Atlanta,+120,-140,+14½,-14½
3731,20180325,/betting-odds/nba-basketball/3264048/odds/,Golden State,Utah,-200,+170,-3,+3
3732,20180326,/betting-odds/nba-basketball/3264056/odds/,Detroit,L.A. Lakers,+190,-230,+4½,-4½
3733,20180326,/betting-odds/nba-basketball/3264053/odds/,Charlotte,New York,+140,-160,+11½,-11½
3734,20180326,/betting-odds/nba-basketball/3264050/odds/,Philadelphia,Denver,+250,-300,+5½,-5½
3735,20180326,/betting-odds/nba-basketball/3264059/odds/,Minnesota,Memphis,+475,-650,+14,-14
3736,20180326,/betting-odds/nba-basketball/3264062/odds/,Phoenix,Boston,-360,+300,-10,+10
3737,20180327,/betting-odds/nba-basketball/3264065/odds/,Washington,San Antonio,-255,+215,-1½,+1½
3738,20180327,/betting-odds/nba-basketball/3264068/odds/,Toronto,Denver,+220,-260,+9,-9
3739,20180327,/betting-odds/nba-basketball/3264074/odds/,New Orleans,Portland,-155,+135,+1½,-1½
3740,20180327,/betting-odds/nba-basketball/3264070/odds/,Houston,Chicago,+120,-140,+17½,-17½
3741,20180327,/betting-odds/nba-basketball/3264077/odds/,Miami,Cleveland,-460,+365,-4,+4
3742,20180327,/betting-odds/nba-basketball/3264081/odds/,Sacramento,Dallas,+170,-200,+1½,-1½
3743,20180327,/betting-odds/nba-basketball/3264087/odds/,L.A. Clippers,Milwaukee,-120,+100,+3,-3
3744,20180327,/betting-odds/nba-basketball/3264084/odds/,Golden State,Indiana,-450,+360,-5,+5
3745,20180328,/betting-odds/nba-basketball/3264090/odds/,Orlando,Brooklyn,+110,-130,-1½,+1½
3746,20180328,/betting-odds/nba-basketball/3264096/odds/,Philadelphia,New York,+265,-325,+12½,-12½
3747,20180328,/betting-odds/nba-basketball/3264093/odds/,Charlotte,Cleveland,+190,-230,-1½,+1½
3748,20180328,/betting-odds/nba-basketball/3264103/odds/,Minnesota,Atlanta,+220,-260,+12½,-12½
3749,20180328,/betting-odds/nba-basketball/3264099/odds/,Memphis,Portland,-165,+145,-5½,+5½
3750,20180328,/betting-odds/nba-basketball/3264106/odds/,Utah,Boston,-,-,+6½,-6½
3751,20180328,/betting-odds/nba-basketball/3264108/odds/,Phoenix,L.A. Clippers,-420,+335,-9½,+9½
3752,20180328,/betting-odds/nba-basketball/3264112/odds/,L.A. Lakers,Dallas,+240,-280,+7½,-7½
3753,20180329,/betting-odds/nba-basketball/3264115/odds/,Detroit,Washington,-150,+130,+1,-1
3754,20180329,/betting-odds/nba-basketball/3264118/odds/,Miami,Chicago,+300,-360,+13,-13
3755,20180329,/betting-odds/nba-basketball/3264121/odds/,San Antonio,Oklahoma City,-125,+105,+1,-1
3756,20180329,/betting-odds/nba-basketball/3264124/odds/,Sacramento,Indiana,-250,+210,-7½,+7½
3757,20180329,/betting-odds/nba-basketball/3264127/odds/,Golden State,Milwaukee,+150,-170,+3½,-3½
3758,20180330,/betting-odds/nba-basketball/3264130/odds/,Orlando,Chicago,+380,-475,+6½,-6½
3759,20180330,/betting-odds/nba-basketball/3264133/odds/,Atlanta,Philadelphia,-175,+155,-7½,+7½
3760,20180330,/betting-odds/nba-basketball/3264141/odds/,Cleveland,New Orleans,+255,-310,+4,-4
3761,20180330,/betting-odds/nba-basketball/3264136/odds/,Oklahoma City,Denver,+160,-185,+3,-3
3762,20180330,/betting-odds/nba-basketball/3264139/odds/,Houston,Phoenix,+1500,-3000,+3½,-3½
3763,20180330,/betting-odds/nba-basketball/3264145/odds/,Dallas,Minnesota,-210,+175,-5½,+5½
3764,20180330,/betting-odds/nba-basketball/3264147/odds/,Utah,Memphis,+400,-500,+15,-15
3765,20180330,/betting-odds/nba-basketball/3264149/odds/,L.A. Lakers,Milwaukee,+150,-170,PK,PK
3766,20180330,/betting-odds/nba-basketball/3264153/odds/,Portland,L.A. Clippers,-160,+140,+6,-6
3767,20180331,/betting-odds/nba-basketball/3264155/odds/,Washington,Charlotte,+180,-220,+5½,-5½
3768,20180331,/betting-odds/nba-basketball/3264158/odds/,New York,Detroit,-170,+150,-3½,+3½
3769,20180331,/betting-odds/nba-basketball/3264161/odds/,Boston,Toronto,-165,+145,-3½,+3½
3770,20180331,/betting-odds/nba-basketball/3264164/odds/,Miami,Brooklyn,+160,-185,+7½,-7½
3771,20180331,/betting-odds/nba-basketball/3264167/odds/,Sacramento,Golden State,-185,+160,-8½,+8½
3772,20180401,/betting-odds/nba-basketball/3264170/odds/,Charlotte,Philadelphia,+115,-135,-2,+2
3773,20180401,/betting-odds/nba-basketball/3264179/odds/,Chicago,Washington,-360,+300,-8,+8
3774,20180401,/betting-odds/nba-basketball/3264173/odds/,San Antonio,Houston,-150,+130,-2,+2
3775,20180401,/betting-odds/nba-basketball/3264176/odds/,L.A. Clippers,Indiana,+120,-140,+2½,-2½
3776,20180401,/betting-odds/nba-basketball/3264190/odds/,Cleveland,Dallas,+360,-450,+11,-11
3777,20180401,/betting-odds/nba-basketball/3264182/odds/,New Orleans,Oklahoma City,+100,-120,-1,+1
3778,20180401,/betting-odds/nba-basketball/3264185/odds/,Atlanta,Orlando,-200,+170,+2,-2
3779,20180401,/betting-odds/nba-basketball/3264187/odds/,Brooklyn,Detroit,+175,-210,-1,+1
3780,20180401,/betting-odds/nba-basketball/3264193/odds/,Minnesota,Utah,+130,-150,-1,+1
3781,20180401,/betting-odds/nba-basketball/3264196/odds/,Denver,Milwaukee,+100,-120,+3½,-3½
3782,20180401,/betting-odds/nba-basketball/3264199/odds/,Golden State,Phoenix,+1100,-1700,+15,-15
3783,20180401,/betting-odds/nba-basketball/3264202/odds/,Portland,Memphis,+425,-550,+14½,-14½
3784,20180401,/betting-odds/nba-basketball/3264204/odds/,L.A. Lakers,Sacramento,+250,-300,+7,-7
3785,20180403,/betting-odds/nba-basketball/3264210/odds/,Philadelphia,Brooklyn,+110,-130,+9,-9
3786,20180403,/betting-odds/nba-basketball/3264207/odds/,Cleveland,Toronto,-130,+110,+1½,-1½
3787,20180403,/betting-odds/nba-basketball/3264216/odds/,Miami,Atlanta,+475,-650,+11½,-11½
3788,20180403,/betting-odds/nba-basketball/3264213/odds/,New York,Orlando,-,-,+1,-1
3789,20180403,/betting-odds/nba-basketball/3264222/odds/,Houston,Washington,-140,+120,+8,-8
3790,20180403,/betting-odds/nba-basketball/3264229/odds/,Milwaukee,Boston,+145,-165,+2,-2
3791,20180403,/betting-odds/nba-basketball/3264219/odds/,Oklahoma City,Golden State,+260,-320,+3½,-3½
3792,20180403,/betting-odds/nba-basketball/3264225/odds/,Chicago,Charlotte,-310,+255,-5½,+5½
3793,20180403,/betting-odds/nba-basketball/3264231/odds/,Dallas,Portland,-260,+220,-9,+9
3794,20180403,/betting-odds/nba-basketball/3264238/odds/,Denver,Indiana,+135,-155,+3½,-3½
3795,20180403,/betting-odds/nba-basketball/3264234/odds/,Utah,L.A. Lakers,+255,-310,+10½,-10½
3796,20180403,/betting-odds/nba-basketball/3264242/odds/,Phoenix,Sacramento,-190,+165,-1,+1
3797,20180403,/betting-odds/nba-basketball/3264245/odds/,L.A. Clippers,San Antonio,+105,-125,-1,+1
3798,20180404,/betting-odds/nba-basketball/3264249/odds/,Detroit,Philadelphia,+190,-230,-1,+1
3799,20180404,/betting-odds/nba-basketball/3264246/odds/,Orlando,Dallas,-125,+105,-1,+1
3800,20180404,/betting-odds/nba-basketball/3264256/odds/,Atlanta,Miami,-170,+150,-8½,+8½
3801,20180404,/betting-odds/nba-basketball/3264253/odds/,Toronto,Boston,+100,-120,+8,-8
3802,20180404,/betting-odds/nba-basketball/3264258/odds/,New Orleans,Memphis,+200,-240,+13,-13
3803,20180404,/betting-odds/nba-basketball/3264261/odds/,L.A. Lakers,San Antonio,-200,+170,-5½,+5½
3804,20180405,/betting-odds/nba-basketball/3264264/odds/,Indiana,Golden State,-330,+270,-1½,+1½
3805,20180405,/betting-odds/nba-basketball/3264270/odds/,Houston,Portland,-125,+105,+10,-10
3806,20180405,/betting-odds/nba-basketball/3264267/odds/,Cleveland,Washington,+120,-140,+5½,-5½
3807,20180405,/betting-odds/nba-basketball/3264273/odds/,Milwaukee,Brooklyn,+415,-525,+8,-8
3808,20180405,/betting-odds/nba-basketball/3264276/odds/,Utah,L.A. Clippers,-130,+110,+7,-7
3809,20180405,/betting-odds/nba-basketball/3264279/odds/,Denver,Minnesota,+190,-230,+5,-5
3810,20180406,/betting-odds/nba-basketball/3264291/odds/,Orlando,Charlotte,+120,-140,-5½,+5½
3811,20180406,/betting-odds/nba-basketball/3264282/odds/,Detroit,Dallas,+210,-250,+7½,-7½
3812,20180406,/betting-odds/nba-basketball/3264288/odds/,Washington,Atlanta,+380,-475,+10½,-10½
3813,20180406,/betting-odds/nba-basketball/3264285/odds/,Philadelphia,Cleveland,-280,+240,+3½,-3½
3814,20180406,/betting-odds/nba-basketball/3264301/odds/,Boston,Chicago,+235,-275,+10,-10
3815,20180406,/betting-odds/nba-basketball/3264294/odds/,Toronto,Indiana,+100,-120,+7½,-7½
3816,20180406,/betting-odds/nba-basketball/3264297/odds/,New York,Miami,-670,+485,-9,+9
3817,20180406,/betting-odds/nba-basketball/3264304/odds/,Memphis,Sacramento,-235,+195,-4,+4
3818,20180406,/betting-odds/nba-basketball/3264306/odds/,Phoenix,New Orleans,-135,+115,-10,+10
3819,20180406,/betting-odds/nba-basketball/3264310/odds/,L.A. Lakers,Minnesota,-320,+260,-3½,+3½
3820,20180407,/betting-odds/nba-basketball/3264312/odds/,L.A. Clippers,Denver,-105,-115,+1,-1
3821,20180407,/betting-odds/nba-basketball/3264315/odds/,New York,Milwaukee,-260,+220,-9½,+9½
3822,20180407,/betting-odds/nba-basketball/3264319/odds/,Chicago,Brooklyn,+100,-120,-5,+5
3823,20180407,/betting-odds/nba-basketball/3264322/odds/,Golden State,New Orleans,+210,-250,+7,-7
3824,20180407,/betting-odds/nba-basketball/3264325/odds/,Houston,Oklahoma City,+145,-165,+6½,-6½
3825,20180407,/betting-odds/nba-basketball/3264328/odds/,San Antonio,Portland,+175,-210,+3½,-3½
3826,20180408,/betting-odds/nba-basketball/3264331/odds/,Philadelphia,Dallas,+170,-200,+13,-13
3827,20180408,/betting-odds/nba-basketball/3264333/odds/,Charlotte,Indiana,+170,-200,-2,+2
3828,20180408,/betting-odds/nba-basketball/3264345/odds/,Boston,Atlanta,+150,-170,+10,-10
3829,20180408,/betting-odds/nba-basketball/3264336/odds/,Memphis,Detroit,-280,+240,-5½,+5½
3830,20180408,/betting-odds/nba-basketball/3264339/odds/,Toronto,Orlando,+140,-160,+13,-13
3831,20180408,/betting-odds/nba-basketball/3264342/odds/,L.A. Lakers,Utah,-250,+210,-6,+6
3832,20180408,/betting-odds/nba-basketball/3264348/odds/,Phoenix,Golden State,-170,+150,-13½,+13½
3833,20180409,/betting-odds/nba-basketball/3264353/odds/,Detroit,Toronto,-260,+220,-3½,+3½
3834,20180409,/betting-odds/nba-basketball/3264354/odds/,New York,Cleveland,-190,+165,-12,+12
3835,20180409,/betting-odds/nba-basketball/3264358/odds/,Brooklyn,Chicago,+120,-140,+8½,-8½
3836,20180409,/betting-odds/nba-basketball/3264360/odds/,Miami,Oklahoma City,-300,+250,-2,+2
3837,20180409,/betting-odds/nba-basketball/3264364/odds/,Minnesota,Memphis,+550,-800,+15,-15
3838,20180409,/betting-odds/nba-basketball/3264366/odds/,Milwaukee,Orlando,+300,-360,+10,-10
3839,20180409,/betting-odds/nba-basketball/3264369/odds/,San Antonio,Sacramento,+485,-670,+13,-13
3840,20180409,/betting-odds/nba-basketball/3264372/odds/,Denver,Portland,+235,-275,+3½,-3½
3841,20180409,/betting-odds/nba-basketball/3264375/odds/,L.A. Clippers,New Orleans,-145,+125,-5½,+5½
3842,20180410,/betting-odds/nba-basketball/3264378/odds/,Indiana,Charlotte,+165,-190,+6½,-6½
3843,20180410,/betting-odds/nba-basketball/3264381/odds/,Atlanta,Philadelphia,-240,+200,-9½,+9½
3844,20180410,/betting-odds/nba-basketball/3264383/odds/,Washington,Boston,+255,-310,+6½,-6½
3845,20180410,/betting-odds/nba-basketball/3264388/odds/,Dallas,Phoenix,-165,+145,+4,-4
3846,20180410,/betting-odds/nba-basketball/3264391/odds/,Utah,Golden State,-210,+175,+7,-7
3847,20180410,/betting-odds/nba-basketball/3264394/odds/,L.A. Lakers,Houston,-165,+145,-9½,+9½
3848,20180411,/betting-odds/nba-basketball/3264419/odds/,Miami,Toronto,+145,-165,+7,-7
3849,20180411,/betting-odds/nba-basketball/3264407/odds/,Cleveland,New York,+400,-500,+15½,-15½
3850,20180411,/betting-odds/nba-basketball/3264400/odds/,Philadelphia,Milwaukee,-280,+240,+5½,-5½
3851,20180411,/betting-odds/nba-basketball/3264397/odds/,Minnesota,Denver,-145,+125,+3,-3
3852,20180411,/betting-odds/nba-basketball/3264411/odds/,Oklahoma City,Memphis,+175,-210,+17½,-17½
3853,20180411,/betting-odds/nba-basketball/3264406/odds/,New Orleans,San Antonio,-245,+205,+3½,-3½
3854,20180411,/betting-odds/nba-basketball/3264414/odds/,Orlando,Washington,-360,+300,-4,+4
3855,20180411,/betting-odds/nba-basketball/3264417/odds/,Boston,Brooklyn,-390,+320,+3,-3
3856,20180411,/betting-odds/nba-basketball/3264402/odds/,Chicago,Detroit,+135,-155,-1½,+1½
3857,20180411,/betting-odds/nba-basketball/3264427/odds/,Portland,Utah,-185,+160,+3,-3
3858,20180411,/betting-odds/nba-basketball/3264422/odds/,Sacramento,Houston,-140,+120,-5½,+5½
3859,20180411,/betting-odds/nba-basketball/3264425/odds/,L.A. Clippers,L.A. Lakers,+225,-265,+2½,-2½
3860,20180414,/betting-odds/nba-basketball/3447928/odds/,Golden State,San Antonio,+105,-125,+7½,-7½
3861,20180414,/betting-odds/nba-basketball/3447921/odds/,Toronto,Washington,+275,-335,+8,-8
3862,20180414,/betting-odds/nba-basketball/3447929/odds/,Philadelphia,Miami,+220,-260,+7,-7
3863,20180414,/betting-odds/nba-basketball/3447930/odds/,Portland,New Orleans,+250,-300,+5,-5
3864,20180415,/betting-odds/nba-basketball/3447931/odds/,Boston,Milwaukee,+155,-175,+3,-3
3865,20180415,/betting-odds/nba-basketball/3447932/odds/,Cleveland,Indiana,+550,-800,+6½,-6½
3866,20180415,/betting-odds/nba-basketball/3447933/odds/,Oklahoma City,Utah,-125,+105,+3,-3
3867,20180415,/betting-odds/nba-basketball/3447934/odds/,Houston,Minnesota,+248,-270,+10,-10
3868,20180416,/betting-odds/nba-basketball/3447935/odds/,Philadelphia,Miami,+385,-485,+7,-7
3869,20180416,/betting-odds/nba-basketball/3447936/odds/,Golden State,San Antonio,+450,-525,+9½,-9½
3870,20180417,/betting-odds/nba-basketball/3447937/odds/,Toronto,Washington,-135,+120,+7½,-7½
3871,20180417,/betting-odds/nba-basketball/3447938/odds/,Boston,Milwaukee,-150,+130,+3,-3
3872,20180417,/betting-odds/nba-basketball/3447939/odds/,Portland,New Orleans,+135,-145,+6½,-6½
3873,20180418,/betting-odds/nba-basketball/3447940/odds/,Cleveland,Indiana,+125,-145,+7½,-7½
3874,20180418,/betting-odds/nba-basketball/3447941/odds/,Oklahoma City,Utah,+170,-200,+5,-5
3875,20180418,/betting-odds/nba-basketball/3447942/odds/,Houston,Minnesota,+110,-130,+10,-10
3876,20180419,/betting-odds/nba-basketball/3447943/odds/,Miami,Philadelphia,-150,+130,-1½,+1½
3877,20180419,/betting-odds/nba-basketball/3447944/odds/,New Orleans,Portland,-200,+170,+3,-3
3878,20180419,/betting-odds/nba-basketball/3447945/odds/,San Antonio,Golden State,-148,+128,-3½,+3½
3879,20180420,/betting-odds/nba-basketball/3447946/odds/,Indiana,Cleveland,+255,-310,+1½,-1½
3880,20180420,/betting-odds/nba-basketball/3447947/odds/,Washington,Toronto,-200,+170,+2,-2
3881,20180420,/betting-odds/nba-basketball/3447948/odds/,Milwaukee,Boston,-260,+220,+6,-6
3882,20180421,/betting-odds/nba-basketball/3447949/odds/,Miami,Philadelphia,-190,+175,-3,+3
3883,20180421,/betting-odds/nba-basketball/3447950/odds/,New Orleans,Portland,+180,-220,+6,-6
3884,20180421,/betting-odds/nba-basketball/3447951/odds/,Minnesota,Houston,-360,+300,-3½,+3½
3885,20180421,/betting-odds/nba-basketball/3447952/odds/,Utah,Oklahoma City,+120,-140,+4½,-4½
3886,20180422,/betting-odds/nba-basketball/3447953/odds/,Milwaukee,Boston,-155,+135,+5,-5
3887,20180422,/betting-odds/nba-basketball/3447954/odds/,San Antonio,Golden State,-500,+400,-6,+6
3888,20180422,/betting-odds/nba-basketball/3447955/odds/,Washington,Toronto,+165,-190,-1,+1
3889,20180422,/betting-odds/nba-basketball/3447956/odds/,Indiana,Cleveland,+150,-170,PK,PK
3890,20180423,/betting-odds/nba-basketball/3447957/odds/,Minnesota,Houston,-225,+185,-5½,+5½
3891,20180423,/betting-odds/nba-basketball/3447958/odds/,Utah,Oklahoma City,+115,-125,+6,-6
3892,20180424,/betting-odds/nba-basketball/3447959/odds/,Boston,Milwaukee,-145,+125,+3,-3
3893,20180424,/betting-odds/nba-basketball/3447962/odds/,Philadelphia,Miami,+310,-370,+10,-10
3894,20180424,/betting-odds/nba-basketball/3447960/odds/,Golden State,San Antonio,+185,-225,+11,-11
3895,20180425,/betting-odds/nba-basketball/3447964/odds/,Toronto,Washington,+200,-240,+7,-7
3896,20180425,/betting-odds/nba-basketball/3447963/odds/,Cleveland,Indiana,+290,-350,+6½,-6½
3897,20180425,/betting-odds/nba-basketball/3447965/odds/,Houston,Minnesota,+500,-700,+11½,-11½
3898,20180425,/betting-odds/nba-basketball/3447966/odds/,Oklahoma City,Utah,+260,-320,+3,-3
3899,20180426,/betting-odds/nba-basketball/3447969/odds/,Milwaukee,Boston,-122,+102,+5,-5
3900,20180427,/betting-odds/nba-basketball/3447972/odds/,Washington,Toronto,-155,+135,+2,-2
3901,20180427,/betting-odds/nba-basketball/3447971/odds/,Indiana,Cleveland,-165,+145,+1½,-1½
3902,20180427,/betting-odds/nba-basketball/3447973/odds/,Utah,Oklahoma City,+160,-185,+5½,-5½
3903,20180428,/betting-odds/nba-basketball/3447977/odds/,Boston,Milwaukee,-110,-110,+4½,-4½
3904,20180428,/betting-odds/nba-basketball/3456122/odds/,Golden State,New Orleans,-150,+130,+7½,-7½
3905,20180429,/betting-odds/nba-basketball/3447979/odds/,Cleveland,Indiana,-128,+108,+6,-6
3906,20180429,/betting-odds/nba-basketball/3457426/odds/,Houston,Utah,+105,-125,+9½,-9½
3907,20180430,/betting-odds/nba-basketball/3458093/odds/,Boston,Philadelphia,-400,+325,-2,+2
3908,20180501,/betting-odds/nba-basketball/3458715/odds/,Toronto,Cleveland,+165,-190,+6,-6
3909,20180501,/betting-odds/nba-basketball/3457956/odds/,Golden State,New Orleans,+325,-400,+10½,-10½
3910,20180502,/betting-odds/nba-basketball/3457957/odds/,Houston,Utah,+500,-600,+11½,-11½
3911,20180503,/betting-odds/nba-basketball/3458716/odds/,Toronto,Cleveland,+180,-220,+6½,-6½
3912,20180503,/betting-odds/nba-basketball/3458094/odds/,Boston,Philadelphia,-125,+105,-3½,+3½
3913,20180504,/betting-odds/nba-basketball/3458095/odds/,New Orleans,Golden State,-360,+300,-4½,+4½
3914,20180504,/betting-odds/nba-basketball/3458096/odds/,Utah,Houston,+230,-270,-3½,+3½
3915,20180505,/betting-odds/nba-basketball/3458097/odds/,Philadelphia,Boston,+230,-270,+9½,-9½
3916,20180505,/betting-odds/nba-basketball/3458717/odds/,Cleveland,Toronto,-170,+150,+4,-4
3917,20180506,/betting-odds/nba-basketball/3458098/odds/,New Orleans,Golden State,-145,+125,-4½,+4½
3918,20180506,/betting-odds/nba-basketball/3458099/odds/,Utah,Houston,-122,+102,-6,+6
3919,20180507,/betting-odds/nba-basketball/3458100/odds/,Philadelphia,Boston,+160,-185,+7,-7
3920,20180507,/betting-odds/nba-basketball/3458718/odds/,Cleveland,Toronto,-165,+145,+5½,-5½
3921,20180508,/betting-odds/nba-basketball/3458101/odds/,Houston,Utah,+220,-260,+12,-12
3922,20180508,/betting-odds/nba-basketball/3458102/odds/,Golden State,New Orleans,+325,-400,+12,-12
3923,20180509,/betting-odds/nba-basketball/3458107/odds/,Boston,Philadelphia,-175,+155,-1,+1
3924,20180513,/betting-odds/nba-basketball/3468851/odds/,Boston,Cleveland,-350,+290,PK,PK
3925,20180514,/betting-odds/nba-basketball/3468648/odds/,Houston,Golden State,+100,-120,+2½,-2½
3926,20180515,/betting-odds/nba-basketball/3468852/odds/,Boston,Cleveland,+140,-150,PK,PK
3927,20180516,/betting-odds/nba-basketball/3468649/odds/,Houston,Golden State,-250,+210,+2½,-2½
3928,20180519,/betting-odds/nba-basketball/3468853/odds/,Cleveland,Boston,-220,+180,+5,-5
3929,20180520,/betting-odds/nba-basketball/3468650/odds/,Golden State,Houston,+110,-130,+7,-7
3930,20180521,/betting-odds/nba-basketball/3468854/odds/,Cleveland,Boston,-140,+120,+7,-7
3931,20180522,/betting-odds/nba-basketball/3468651/odds/,Golden State,Houston,+400,-500,+8½,-8½
3932,20180523,/betting-odds/nba-basketball/3468855/odds/,Boston,Cleveland,-170,+150,PK,PK
3933,20180524,/betting-odds/nba-basketball/3468652/odds/,Houston,Golden State,-110,-110,+1,-1
3934,20180525,/betting-odds/nba-basketball/3468856/odds/,Cleveland,Boston,-122,+102,+7,-7
3935,20180526,/betting-odds/nba-basketball/3468653/odds/,Golden State,Houston,+900,-1375,+10½,-10½
3936,20180527,/betting-odds/nba-basketball/3468857/odds/,Boston,Cleveland,+105,-125,+2,-2
3937,20180528,/betting-odds/nba-basketball/3468654/odds/,Houston,Golden State,-550,+425,-5,+5
3938,20180531,/betting-odds/nba-basketball/3475325/odds/,Golden State,Cleveland,+475,-650,+12,-12
3939,20180603,/betting-odds/nba-basketball/3475326/odds/,Golden State,Cleveland,+165,-190,+12½,-12½
3940,20180606,/betting-odds/nba-basketball/3475327/odds/,Cleveland,Golden State,-290,+255,-5½,+5½
3941,20180608,/betting-odds/nba-basketball/3475328/odds/,Cleveland,Golden State,-123,+103,-5½,+5½
3942,20181016,/betting-odds/nba-basketball/3569318/odds/,Boston,Philadelphia,+110,-130,+5,-5
3943,20181016,/betting-odds/nba-basketball/3569319/odds/,Golden State,Oklahoma City,+225,-265,+12,-12
3944,20181017,/betting-odds/nba-basketball/3569322/odds/,Indiana,Memphis,-130,+110,+7,-7
